sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
DdUJojoFU_c$_$16,True,39,39,39,False,unverified: separate modality axes
DdUJojoFU_c$_$2,True,44,44,44,False,unverified: separate modality axes
DdUJojoFU_c$_$6,True,32,32,32,False,unverified: separate modality axes
DdUJojoFU_c$_$8,True,28,28,28,False,unverified: separate modality axes
DlbYiwOnTyk$_$1,True,20,20,20,False,unverified: separate modality axes
E8MuzHUhUHk$_$15,True,16,16,16,False,unverified: separate modality axes
E8MuzHUhUHk$_$14,True,18,18,18,False,unverified: separate modality axes
E8MuzHUhUHk$_$16,True,30,30,30,False,unverified: separate modality axes
E8MuzHUhUHk$_$2,True,26,26,26,False,unverified: separate modality axes
E8MuzHUhUHk$_$9,True,25,25,25,False,unverified: separate modality axes
EEjCkc82oyk$_$7,True,22,22,22,False,unverified: separate modality axes
EEjCkc82oyk$_$9,True,21,21,15,False,unverified: separate modality axes
EQxkXiWAm08$_$8,True,13,13,13,False,unverified: separate modality axes
ET1cU5_A2YM$_$1,True,24,24,24,False,unverified: separate modality axes
ET1cU5_A2YM$_$3,True,13,13,13,False,unverified: separate modality axes
ET1cU5_A2YM$_$6,True,20,20,20,False,unverified: separate modality axes
EmmuWoCUgXs$_$22,True,15,15,15,False,unverified: separate modality axes
EmmuWoCUgXs$_$7,True,34,34,34,False,unverified: separate modality axes
Es9MkKsMsjU$_$10,True,19,19,19,False,unverified: separate modality axes
Es9MkKsMsjU$_$12,True,36,36,36,False,unverified: separate modality axes
Es9MkKsMsjU$_$2,True,43,43,43,False,unverified: separate modality axes
Es9MkKsMsjU$_$7,True,36,36,36,False,unverified: separate modality axes
Ezn3p5FWF_U$_$4,True,45,45,35,False,unverified: separate modality axes
F1U26PLiXjM$_$1,True,21,21,21,False,unverified: separate modality axes
F6JV-K840EY$_$2,True,20,20,20,False,unverified: separate modality axes
FB_b1dm0SRY$_$10,True,26,26,26,False,unverified: separate modality axes
FB_b1dm0SRY$_$0,True,26,26,26,False,unverified: separate modality axes
FB_b1dm0SRY$_$6,True,13,13,13,False,unverified: separate modality axes
FB_b1dm0SRY$_$9,True,28,28,28,False,unverified: separate modality axes
FB_b1dm0SRY$_$8,True,20,20,20,False,unverified: separate modality axes
FxxJB8hBpyQ$_$1,True,21,21,21,False,unverified: separate modality axes
Fy0Uid9afM8$_$0,True,18,18,18,False,unverified: separate modality axes
Fy0Uid9afM8$_$3,True,19,19,19,False,unverified: separate modality axes
Fy0Uid9afM8$_$5,True,21,21,0,False,unverified: separate modality axes
Fy0Uid9afM8$_$4,True,9,9,9,False,unverified: separate modality axes
H1DpVwktfDQ$_$0,True,13,13,0,False,unverified: separate modality axes
HGicRLwgtkM$_$1,True,35,35,3,False,unverified: separate modality axes
HGicRLwgtkM$_$3,True,26,26,26,False,unverified: separate modality axes
HGicRLwgtkM$_$2,True,23,23,23,False,unverified: separate modality axes
HGicRLwgtkM$_$6,True,21,21,5,False,unverified: separate modality axes
HmXXW45eZL4$_$1,True,46,46,46,False,unverified: separate modality axes
HmXXW45eZL4$_$4,True,18,18,18,False,unverified: separate modality axes
IM6HW1HwHhM$_$11,True,25,25,25,False,unverified: separate modality axes
IM6HW1HwHhM$_$15,True,19,19,19,False,unverified: separate modality axes
IM6HW1HwHhM$_$17,True,25,25,25,False,unverified: separate modality axes
IUmxJNs2zaY$_$3,True,32,32,32,False,unverified: separate modality axes
IUmxJNs2zaY$_$2,True,19,19,19,False,unverified: separate modality axes
JAnRCQ9A0vI$_$1,True,48,48,4,True,unverified: separate modality axes
JAnRCQ9A0vI$_$0,True,10,10,10,False,unverified: separate modality axes
JAnRCQ9A0vI$_$3,True,45,45,45,False,unverified: separate modality axes
JAnRCQ9A0vI$_$2,True,48,48,48,True,unverified: separate modality axes
JAnRCQ9A0vI$_$5,True,25,25,0,False,unverified: separate modality axes
JAnRCQ9A0vI$_$4,True,14,14,14,False,unverified: separate modality axes
JAnRCQ9A0vI$_$8,True,48,48,48,True,unverified: separate modality axes
JOK1SSmPtFw$_$10,True,17,17,17,False,unverified: separate modality axes
JOK1SSmPtFw$_$13,True,18,18,18,False,unverified: separate modality axes
JOK1SSmPtFw$_$14,True,15,15,15,False,unverified: separate modality axes
JOK1SSmPtFw$_$16,True,15,15,15,False,unverified: separate modality axes
JOK1SSmPtFw$_$0,True,48,48,48,True,unverified: separate modality axes
JOK1SSmPtFw$_$5,True,26,26,26,False,unverified: separate modality axes
JOK1SSmPtFw$_$4,True,12,12,12,False,unverified: separate modality axes
JOK1SSmPtFw$_$8,True,14,14,14,False,unverified: separate modality axes
JPT38CA3sGI$_$1,True,18,18,18,False,unverified: separate modality axes
JPT38CA3sGI$_$0,True,16,16,16,False,unverified: separate modality axes
JPT38CA3sGI$_$5,True,16,16,8,False,unverified: separate modality axes
JVpF99zuQhA$_$0,True,22,22,22,False,unverified: separate modality axes
JVpF99zuQhA$_$2,True,27,27,27,False,unverified: separate modality axes
JVpF99zuQhA$_$4,True,15,15,15,False,unverified: separate modality axes
K0m1tO3Ybyc$_$15,True,14,14,14,False,unverified: separate modality axes
K0m1tO3Ybyc$_$8,True,32,32,32,False,unverified: separate modality axes
K8gp7ncdUl8$_$5,True,35,35,35,False,unverified: separate modality axes
KDjl2exStlI$_$10,True,15,15,15,False,unverified: separate modality axes
KDjl2exStlI$_$13,True,14,14,14,False,unverified: separate modality axes
KDjl2exStlI$_$5,True,16,16,16,False,unverified: separate modality axes
KDjl2exStlI$_$4,True,23,23,23,False,unverified: separate modality axes
KkKWFZZmmCM$_$1,True,28,28,28,False,unverified: separate modality axes
KpMCvUyQCXg$_$1,True,24,24,24,False,unverified: separate modality axes
KpMCvUyQCXg$_$3,True,13,13,13,False,unverified: separate modality axes
KpMCvUyQCXg$_$5,True,20,20,20,False,unverified: separate modality axes
L1eFHRQGFeg$_$2,True,42,42,42,False,unverified: separate modality axes
MCsvw5-7lVE$_$1,True,38,38,38,False,unverified: separate modality axes
MCsvw5-7lVE$_$2,True,23,23,23,False,unverified: separate modality axes
MCsvw5-7lVE$_$4,True,14,14,14,False,unverified: separate modality axes
MMpo2bDk-DU$_$10,True,18,18,18,False,unverified: separate modality axes
MMpo2bDk-DU$_$17,True,32,32,32,False,unverified: separate modality axes
MMpo2bDk-DU$_$16,True,20,20,20,False,unverified: separate modality axes
MMpo2bDk-DU$_$19,True,25,25,14,False,unverified: separate modality axes
MjaaudUc5-4$_$1,True,17,17,17,False,unverified: separate modality axes
MjaaudUc5-4$_$0,True,6,6,6,False,unverified: separate modality axes
MjaaudUc5-4$_$3,True,16,16,16,False,unverified: separate modality axes
MjaaudUc5-4$_$6,True,10,10,10,False,unverified: separate modality axes
MoQmPA7Q07Q$_$1,True,26,26,26,False,unverified: separate modality axes
MoQmPA7Q07Q$_$2,True,30,30,30,False,unverified: separate modality axes
N1X63d_jgmw$_$5,True,44,44,44,False,unverified: separate modality axes
N5xfBtD6rLY$_$7,True,9,9,0,False,unverified: separate modality axes
NoZsdSGnNpI$_$7,True,38,38,38,False,unverified: separate modality axes
Nrurc5sMUOE$_$5,True,47,47,47,False,unverified: separate modality axes
Nrurc5sMUOE$_$7,True,15,15,15,False,unverified: separate modality axes
Nrurc5sMUOE$_$8,True,37,37,37,False,unverified: separate modality axes
NzvNW7vP-Co$_$5,True,47,47,47,False,unverified: separate modality axes
NzvNW7vP-Co$_$4,True,16,16,16,False,unverified: separate modality axes
NzvNW7vP-Co$_$7,True,38,38,38,False,unverified: separate modality axes
OLP0nCKwU6k$_$6,True,47,47,47,False,unverified: separate modality axes
OrYBtyO0aPI$_$1,True,17,17,5,False,unverified: separate modality axes
OrYBtyO0aPI$_$4,True,6,6,6,False,unverified: separate modality axes
PboaYD5hlG8$_$10,True,18,18,18,False,unverified: separate modality axes
PboaYD5hlG8$_$3,True,17,17,17,False,unverified: separate modality axes
PboaYD5hlG8$_$2,True,16,16,16,False,unverified: separate modality axes
PboaYD5hlG8$_$7,True,35,35,35,False,unverified: separate modality axes
PboaYD5hlG8$_$9,True,32,32,32,False,unverified: separate modality axes
PboaYD5hlG8$_$8,True,33,33,33,False,unverified: separate modality axes
Pt-D0LUHDSc$_$2,True,25,25,12,False,unverified: separate modality axes
PwapK9d8IGk$_$4,True,45,45,45,False,unverified: separate modality axes
PyQrAYl1bFs$_$0,True,9,9,9,False,unverified: separate modality axes
PyQrAYl1bFs$_$3,True,14,14,14,False,unverified: separate modality axes
PyQrAYl1bFs$_$4,True,19,19,19,False,unverified: separate modality axes
Q4WzApjaCNI$_$0,True,13,13,0,False,unverified: separate modality axes
Q7S0tX4FUNA$_$4,True,18,18,18,False,unverified: separate modality axes
Q7S0tX4FUNA$_$7,True,10,10,0,False,unverified: separate modality axes
Q7S0tX4FUNA$_$8,True,15,15,15,False,unverified: separate modality axes
Qa6Yz62V-Yc$_$0,True,32,32,32,False,unverified: separate modality axes
QjcQx8_PQfw$_$10,True,24,24,24,False,unverified: separate modality axes
QjcQx8_PQfw$_$7,True,22,22,22,False,unverified: separate modality axes
QpchvHpGFc8$_$3,True,23,23,23,False,unverified: separate modality axes
RArhIHk4Qs4$_$13,True,12,12,12,False,unverified: separate modality axes
RArhIHk4Qs4$_$17,True,6,6,6,False,unverified: separate modality axes
RArhIHk4Qs4$_$16,True,20,20,20,False,unverified: separate modality axes
RArhIHk4Qs4$_$19,True,10,10,10,False,unverified: separate modality axes
RArhIHk4Qs4$_$1,True,36,36,36,False,unverified: separate modality axes
RArhIHk4Qs4$_$2,True,30,30,30,False,unverified: separate modality axes
RArhIHk4Qs4$_$7,True,14,14,14,False,unverified: separate modality axes
RArhIHk4Qs4$_$6,True,26,26,26,False,unverified: separate modality axes
RArhIHk4Qs4$_$8,True,8,8,8,False,unverified: separate modality axes
RArhIHk4Qs4$_$21,True,7,7,4,False,unverified: separate modality axes
ROcTx5VEn7o$_$11,True,35,35,35,False,unverified: separate modality axes
ROcTx5VEn7o$_$1,True,12,12,12,False,unverified: separate modality axes
ROcTx5VEn7o$_$5,True,24,24,24,False,unverified: separate modality axes
ROcTx5VEn7o$_$9,True,15,15,15,False,unverified: separate modality axes
RrGpzInAwCg$_$0,True,17,17,17,False,unverified: separate modality axes
RzOFxDk26p0$_$1,True,46,46,46,False,unverified: separate modality axes
RzOFxDk26p0$_$0,True,24,24,24,False,unverified: separate modality axes
SHa756SwGJQ$_$0,True,16,16,1,False,unverified: separate modality axes
SHa756SwGJQ$_$2,True,30,30,30,False,unverified: separate modality axes
SHa756SwGJQ$_$4,True,15,15,15,False,unverified: separate modality axes
SHa756SwGJQ$_$7,True,16,16,16,False,unverified: separate modality axes
SHa756SwGJQ$_$6,True,13,13,13,False,unverified: separate modality axes
TH32jop4FiI$_$15,True,22,22,22,False,unverified: separate modality axes
TH32jop4FiI$_$17,True,29,29,29,False,unverified: separate modality axes
TWszOxkOV0w$_$1,True,38,38,38,False,unverified: separate modality axes
TXCXFYIc3Yo$_$16,True,26,26,26,False,unverified: separate modality axes
TXCXFYIc3Yo$_$2,True,20,20,20,False,unverified: separate modality axes
TXCXFYIc3Yo$_$7,True,41,41,41,False,unverified: separate modality axes
TXCXFYIc3Yo$_$6,True,21,21,21,False,unverified: separate modality axes
TYJzg5IJN8o$_$11,True,48,48,48,True,unverified: separate modality axes
TYJzg5IJN8o$_$10,True,28,28,28,False,unverified: separate modality axes
TYJzg5IJN8o$_$14,True,29,29,29,False,unverified: separate modality axes
TYJzg5IJN8o$_$0,True,30,30,30,False,unverified: separate modality axes
TYJzg5IJN8o$_$4,True,33,33,33,False,unverified: separate modality axes
TYJzg5IJN8o$_$7,True,24,24,24,False,unverified: separate modality axes
Uc_6d-fkZEc$_$3,True,15,15,15,False,unverified: separate modality axes
UlTJmndbGHM$_$1,True,16,16,13,False,unverified: separate modality axes
UlTJmndbGHM$_$4,True,19,19,0,False,unverified: separate modality axes
VbV9S4svrTg$_$13,True,8,8,8,False,unverified: separate modality axes
VbV9S4svrTg$_$3,True,15,15,15,False,unverified: separate modality axes
VbV9S4svrTg$_$7,True,8,8,8,False,unverified: separate modality axes
VbV9S4svrTg$_$8,True,13,13,13,False,unverified: separate modality axes
VinxKpWioTo$_$1,True,48,48,48,True,unverified: separate modality axes
VinxKpWioTo$_$0,True,10,10,10,False,unverified: separate modality axes
VinxKpWioTo$_$3,True,28,28,28,False,unverified: separate modality axes
VinxKpWioTo$_$5,True,20,20,20,False,unverified: separate modality axes
ViyQVpGW05w$_$1,True,17,17,17,False,unverified: separate modality axes
ViyQVpGW05w$_$4,True,13,13,13,False,unverified: separate modality axes
ViyQVpGW05w$_$6,True,25,25,25,False,unverified: separate modality axes
Vuay0mVKkik$_$3,True,26,26,26,False,unverified: separate modality axes
WmQF5RmbsVQ$_$6,True,48,48,48,True,unverified: separate modality axes
Wrcf2xtqbkQ$_$9,True,28,28,28,False,unverified: separate modality axes
Wrcf2xtqbkQ$_$8,True,18,18,18,False,unverified: separate modality axes
WxajvjGKz7Y$_$0,True,11,11,11,False,unverified: separate modality axes
WxajvjGKz7Y$_$3,True,22,22,22,False,unverified: separate modality axes
WxajvjGKz7Y$_$6,True,32,32,32,False,unverified: separate modality axes
XIGpuL-Kkyk$_$12,True,28,28,11,False,unverified: separate modality axes
XIGpuL-Kkyk$_$0,True,13,13,0,False,unverified: separate modality axes
XIGpuL-Kkyk$_$4,True,21,21,21,False,unverified: separate modality axes
XIGpuL-Kkyk$_$7,True,7,7,0,False,unverified: separate modality axes
XaVYxIW0FDg$_$2,True,34,34,34,False,unverified: separate modality axes
XyP8bVmGX6M$_$4,True,18,18,18,False,unverified: separate modality axes
XzVapdEr_GY$_$3,True,33,33,33,False,unverified: separate modality axes
XzVapdEr_GY$_$4,True,37,37,37,False,unverified: separate modality axes
Y7h-S3cJ52o$_$0,True,11,11,11,False,unverified: separate modality axes
Y7qkyMyanjU$_$2,True,11,11,0,False,unverified: separate modality axes
Y7qkyMyanjU$_$4,True,13,13,0,False,unverified: separate modality axes
YbuG8xyUO-o$_$3,True,13,13,13,False,unverified: separate modality axes
YbuG8xyUO-o$_$2,True,15,15,15,False,unverified: separate modality axes
Z7L3V5bwzI0$_$2,True,27,27,27,False,unverified: separate modality axes
ZaoFHcbRM9g$_$3,True,29,29,29,False,unverified: separate modality axes
ZaoFHcbRM9g$_$2,True,9,9,9,False,unverified: separate modality axes
ZaoFHcbRM9g$_$5,True,14,14,14,False,unverified: separate modality axes
ZaoFHcbRM9g$_$9,True,6,6,6,False,unverified: separate modality axes
ZaoFHcbRM9g$_$8,True,8,8,8,False,unverified: separate modality axes
Zvisaa77Cng$_$1,True,18,18,18,False,unverified: separate modality axes
Zvisaa77Cng$_$5,True,16,16,16,False,unverified: separate modality axes
_7HVhnSYX1Y$_$26,True,16,16,16,False,unverified: separate modality axes
_7HVhnSYX1Y$_$12,True,19,19,19,False,unverified: separate modality axes
_7HVhnSYX1Y$_$14,True,10,10,10,False,unverified: separate modality axes
_7HVhnSYX1Y$_$19,True,13,13,13,False,unverified: separate modality axes
_7HVhnSYX1Y$_$31,True,13,13,13,False,unverified: separate modality axes
_7HVhnSYX1Y$_$3,True,23,23,23,False,unverified: separate modality axes
_BvNNdEkhZA$_$14,True,15,15,15,False,unverified: separate modality axes
_BvNNdEkhZA$_$19,True,32,32,32,False,unverified: separate modality axes
_BvNNdEkhZA$_$7,True,23,23,23,False,unverified: separate modality axes
_BvNNdEkhZA$_$6,True,28,28,28,False,unverified: separate modality axes
_BvNNdEkhZA$_$9,True,16,16,16,False,unverified: separate modality axes
_aZDaIfGfPo$_$1,True,45,45,45,False,unverified: separate modality axes
_aZDaIfGfPo$_$0,True,21,21,21,False,unverified: separate modality axes
_gr7o5ynhnw$_$13,True,34,34,34,False,unverified: separate modality axes
_gr7o5ynhnw$_$12,True,14,14,14,False,unverified: separate modality axes
_gr7o5ynhnw$_$15,True,48,48,48,True,unverified: separate modality axes
_gzYkdjNvPc$_$12,True,9,9,9,False,unverified: separate modality axes
_gzYkdjNvPc$_$17,True,17,17,17,False,unverified: separate modality axes
_gzYkdjNvPc$_$1,True,26,26,26,False,unverified: separate modality axes
_gzYkdjNvPc$_$3,True,16,16,16,False,unverified: separate modality axes
_gzYkdjNvPc$_$2,True,6,6,6,False,unverified: separate modality axes
_gzYkdjNvPc$_$5,True,16,16,16,False,unverified: separate modality axes
_gzYkdjNvPc$_$4,True,22,22,22,False,unverified: separate modality axes
